Text,Year,Month,Date,Ticker,Quarter
"The retail stores did fantastic on iPhone, very strong doubledigit growth in iPhone from a yearoveryear point of view. And one of the factors that enabled that was the  getting to monthly payments on the Apple Card to make it very simple. Of course, that's U.S.only at this point, but the U.S. is a very key market for us. And so it was an important part of it.",2020,Jan,28,AAPL,Q1
"I wanted to go back to revisit China. Tim, can you talk about what you're seeing in the region  what you were seeing in the region prior to the health crisis? And then can you also update us a bit in terms of your manufacturing strategy, dual sourcing, geographic diversification even within the region just so we have some idea of how this will be managed?",2020,Jan,28,AAPL,Q1
"Yes. Thanks, Shannon. In terms of China, the results from last quarter and then I'll get into the coronavirus second. For the results from last quarter, we had doubledigit growth for iPhone in Mainland China, so that was an important change from where we had been running. We also had doubledigit growth in Services in Mainland China, and we had extremely strong doubledigit on Wearables. And so really, there were a number of different factors. 
In terms of the things that customers are responding to, iPhone 11 is doing particularly well there. The product has been very well received with its battery life, and the camera is unbelievable. We also, as you probably know, have certain tradein programs going and financing programs. These have also been wellreceived. And so it's sort of the sum of all of this, and we're attracting quite a large percentage of new customers on products like the Mac. 3/4 of the customers buying a Mac in China are new, and nearly 2/3 of the customers buying iPad are new. And so it was a terrific quarter. We had 3 of the top 4 selling smartphones in urban China according to Kantar. 
In terms of the coronavirus, as I mentioned earlier, first and foremost, our thoughts are with all of those that are affected across the region. And as I've mentioned, we're donating to groups that are working to contain the outbreak. We're also working very closely with our team and our partners in the affected areas, and we have limited travel to businesscritical situations as of last week. The situation is emerging, and we're still gathering lots of data points and monitoring it very closely. As Luca had mentioned, we have a widerthanusual revenue range for the second quarter due to the greater uncertainty. 
I'll talk about supply chain and customer demand some to give you some color. With respect to the supply chain, we do have some suppliers in the Wuhan area. All of these suppliers, there are alternate sources, and we're obviously working on mitigation plans to make up any expected production loss. We factored our best thinking in the guidance that we provided you. 
With respect to supply sources that are outside the Wuhan area, the impact is less clear at this time. The reopening of those factories after Chinese New Year has been moved from the end of this month to February 10, depending upon the supplier location. And we've attempted to account for this delayed startup through our larger range of outcomes that Luca mentioned earlier. 
With respect to customer demand and sales, we've currently closed 1 of our retail stores, and a number of channel partners have also closed their storefronts. Many of the stores that remain open have also reduced operating hours. We're taking additional precautions and frequently deep cleaning our stores as well as conducting temperature checks for employees. While our sales within the Wuhan area itself are small, retail traffic has also been impacted outside of this area across the country in the last few days. And again, we have attempted to account for this in our guidance range that we've provided you. I hope that gives you some color.",2020,Jan,28,AAPL,Q1
"Yes, that was really helpful. Luca, maybe if you could just touch on, from a gross margin perspective, the commodity pricing environment and availability. Obviously, there's been some movement on DRAM and NAND. So if you can talk about how you're thinking about inventory levels and managing that going forward.",2020,Jan,28,AAPL,Q1
"Yes. As I said earlier to the question around the gross margin guidance for the March quarter, we are seeing a benign commodity environment. Most commodities have been declining during the December quarter, and we expect the same to happen in the March quarter. As always and as you probably know, we look at the way these prices move. And at times when we feel it's appropriate, we buy certain commodities in advance. And so we will continue that practice as we go through the year.",2020,Jan,28,AAPL,Q1
"Luca, can you address the modest slowdown in Services growth this quarter, 17% versus 18% in September? Which Services categories accelerated versus where did you see some deceleration in the growth?",2020,Jan,28,AAPL,Q1
"Katy, let me make a couple of comments here. The 17% during the December quarter, we look at it against our fiscal year '19 growth rate, which was 16%, so we feel very good about the results for the December quarter. As Tim and I mentioned during our prepared remarks, it was a very broadbased growth because we grew double digits in Services across all the 5 geographies. We set alltime records for many, many categories, music, cloud, search ads, payment services, December records for the App Store and AppleCare.
If you remember, we had set 2 goals for ourselves in the Services segment. First, we set a goal to double our fiscal '16 revenue during 2020, and when we look at it on a run rate basis, we've already achieved that goal with the results for the December quarter. We also set a goal to pass 500 million paid subscriptions during 2020. And given that we are already at 480 million at the end of December, we expect to pass that mark during the March quarter. And so now we are setting a new target for ourselves for paid subscriptions. And so we are now aiming to reach 600 million before the end of calendar 2020. 
So we feel that the Services business is growing incredibly well. Of course, we have launched new services very recently. For example, Apple TV+ just launched in November. And so while these services did not have a material impact in our December quarter results, we expect that over time, these are contributing to the growth of the Services business. But we feel very happy with the 17%.",2020,Jan,28,AAPL,Q1
"Tim, as a followup, at some point in the future, Apple will launch a 5G iPhone. How big of a demand driver do you view 5G capability in a handset? And what's your view as to what the killer app will be from a consumer perspective?",2020,Jan,28,AAPL,Q1
"We don't comment on future products, and so I'll try to sidestep a bit. With respect to 5G, I think it's  and we're in the early innings of its deployment on a global basis. We obviously couldn't be prouder of our lineup and is  and are very excited about our pipeline as well and wouldn't trade our position for anybody.",2020,Jan,28,AAPL,Q1
"So we're seeing some signs of new spectrum being deployed for 5G deployments and even additional 4G capacity, and it's already having a positive impact for handset upgrades to use that new capacity. Do you get the sense that wireless carriers are getting more incentivized to upgrade handsets to get leverage out of these new network investments? How much might this be helping? And do you think it will continue to accelerate?",2020,Jan,28,AAPL,Q1
"I think that we've had some great partners not only in the U.S. but also around the world that were really helpful this quarter as partners. And so I think that probably a part of that is the level of investments they have, and then a part of it is probably making sure that those customers stick with them in an environment where there's a lot of trading back and forth. So I'm optimistic that it will continue.",2020,Jan,28,AAPL,Q1
"Okay, great. And then the comment that you made about capacity in your Wearables division with AirPods Pro and Apple Watch 3, what should we think about the time line of when those capacity constraints might be alleviated? And will they come from capacity additions or the natural workout of kind of unit shipments and something on the demand side?",2020,Jan,28,AAPL,Q1
"I'm hopeful that the Series 3 will come into balance during this quarter. On AirPods Pro, I don't have an estimate for that for you. I just can't predict when at this point where  we seem to be fairly substantially off there, and we're working very hard to put in additional capacity.",2020,Jan,28,AAPL,Q1
"Tim, Apple has a very valuable installed base of users. Can you see a future where Apple can become larger in the advertising market as you build out TV+, given you could have the unique position and ability to drive targeted ads to users without compromising on privacy?",2020,Jan,28,AAPL,Q1
"I think it's  I think it is possible to have advertising in a straightforward manner that doesn't encroach on people's privacy. I wouldn't want to conjecture about us in that business. I think for the TV+ business, we feel strongly that what that customer wants is an adfree product, and so that's not our aversion to ads, it's what we believe that the customer wants.",2020,Jan,28,AAPL,Q1
"Okay. And Luca, can you just clarify if the Services revenue this quarter had any impact of deferrals associated with TV+ at all? And how can you help us maybe size the impact of the amortization of the content cost associated with TV+ as we think about the next couple of years?",2020,Jan,28,AAPL,Q1
"Yes. So yes, of course, we launched the service, and so there was a very small contribution to revenue from the deferral. And there was also a contribution to revenue from the people, the subscribers that are actually paying for the service. When you think about what goes into the Apple TV+ revenue, at this point, there are 2 components: the paid subscribers, these are the customers that pay for the service and we recognize revenue over the subscription period; and then we've got the what we call the Apple TV+ bundle subscribers, these are the customers that buy an eligible hardware device and redeem the offer for a free year of TV+ services. We defer revenue for this offer based on 3 items. The first one is the value of the service that is being provided, the 1year of Apple TV+. The second one is the number of customers that are eligible for the offer, and the third one is our estimate of the expected number of customers that will redeem the offer. So you need to keep in mind that from our total eligible device sales, you need to make a number of reductions for family sharing, for multiple device purchases and for geographic availability. Also the take rate can also be impacted by the availability of local content, and we also require a payment method on file. So this estimate is reviewed quarterly and gets updated based on actual trends of the offer. 
And so these inputs provide us with the amount of revenue that we defer for each device sale that then gets recognized over the 1year period that the TV+ service is provided. And so when you take the combination of pay subscribers and bundled subscribers, you get the Apple TV+ revenue. Of course, because we launched the service very recently, the amount of revenue that we recognized during the quarter was immaterial to our results. 
With regard to the cost of the service, of developing the content, we  essentially, as we incur these costs, we put them on the balance sheet, and then we amortize them over a certain period of time depending on the type of content that we produce.",2020,Jan,28,AAPL,Q1
"Congrats on the great results. I had 2 questions. First one, Tim, I just wanted to pick your brain a little bit on the overall smartphone market. There's a general view that when 5G phones come out, they're going to be more expensive due to higher component costs. But at the same time, it looks like you guys have proven that there is a market for lowcost geographies with phones like iPhone SE. So how do you see these 2 different segments within the smartphone market evolving over the next 1 to 3 years? And then I have a followup for Luca.",2020,Jan,28,AAPL,Q1
"Again, I want to stay away from commenting about future products. But generally, I think it's important when you think about 5G is to look around the world at the different deployment schedules. And some of those look very different perhaps than what you might be seeing here. And so that's very important. In terms of the price, I wouldn't want to comment on the price of handsets that aren't announced.",2020,Jan,28,AAPL,Q1
"Got it. No worries, Tim. And then a followup for Luca. OpEx as a percentage of sales for March looks like about 15% higher than in your prior quarters. Kind of curious, how much of that, as part of it, is driven by some of your Intel modem asset purchases or TV+ in the OpEx? Or how do we think about it on a goforward basis?",2020,Jan,28,AAPL,Q1
"Yes. I think we felt good about our OpEx results because they were at the low end of our guidance range. But clearly, we want to make all the necessary investments in the business. And from  in terms of the new services, not only for TV+ but all the new services that we launched during 2019, this is a period where we're making the necessary investments in advertising and marketing, and that level of investment is reflected in our OpEx results. 
And also, as you correctly stated, we completed the acquisition of the Intel baseband business during the December quarter. And so we had  we reflected the run rate of the expenses related to that business partially during the quarter after the completion of the transaction. And we  that is a very important core technology for the company, so we will continue to make all the necessary investments also there. There is a third category of expenses that affected the December quarter and is the fact that our revenue was very strong, and we have certain variable expenses, for example, credit card fees that are associated with higher volume and, of course, impacted our OpEx results.",2020,Jan,28,AAPL,Q1
"So a slightly different take on an earlier question on Wearables, and that is, what impact do you think Wearables is having on driving people into the Apple ecosystem? You mentioned 75% of watch buyers are new to the Apple Watch, but are many of them new to Apple overall? I'm sure a lot of existing iPhone, iPad or Mac users are going to be Wearables customers, but do you think Wearables bring people into the ecosystem to buy other devices in a material way?",2020,Jan,28,AAPL,Q1
"I think that  Michael, it's Tim. With each Apple product that a customer buys, I think they get tighter into the ecosystem because they like  that's the reason that they're buying into it, is they like the experience, the customer experience. And so from that point of view, I think each of our products can drive another product. I would think in that case, it's more likely that the iPhone comes first, but there's no doubt in my mind that there's some people that came into the ecosystem for the Watch.",2020,Jan,28,AAPL,Q1
"Yes. And then I think you recently mentioned that augmented reality will pervade our entire lives. And I'm wondering if you could share your thoughts about how you think it starts to impact our lives most significantly. For example, will the inflection point in AR come from gaming or industrial usage or some other category? In other words, where will the average person kind of first feel the impact of AR on their lives in a significant way?",2020,Jan,28,AAPL,Q1
"I think when you look at AR today, you would see that there are consumer applications, there are enterprise applications. This is the reason I'm so excited about it, is you rarely have a new technology where business and consumer are both  most see it as key to them. And so I think it's  the answer is that that's the reason that I think it's going to pervade your life, is because it's going to go across both business and your home life. And I think these things will happen in parallel. There are already companies that are deep into the enterprise business that are working on applications for the enterprise. And of course, you can see  you can go on the store and see thousands of apps that are ARKitenabled at this time and with even more coming.",2020,Jan,28,AAPL,Q1
"I guess the first question is on gross margins, and you spoke about the favorable mix. Wondering if you could expand on that a little bit. And clearly, iPhone is doing well within the overall mix, growing yearonyear. But if you could talk about what's happening to the mix within iPhone. Is that improving as well and also helping margins? And is there anything else you would point to with regard to the overall mix in margins?",2020,Jan,28,AAPL,Q1
"Yes. I think that the mix helped us both in Q1, and it's helping us with the guidance for Q2. And as you said, some of it is mix of iPhones. The customer response for iPhone 11, 11 Pro and 11 Pro Max has been exceptional, and that clearly has helped our mix. iPhone 11 was our topselling model throughout the quarter, every single week of the quarter. And so certainly, better mix within iPhone. 
The other point that I'd like to point out is that as we move from Q1 to Q2, the proportion of revenue coming from Services increases versus the holiday quarter. And given the fact that Services are accretive to gross margin for the company, we end up getting a better mix from Services as well.",2020,Jan,28,AAPL,Q1
"Okay. And I guess a followon question with regard to OpEx, and it has been growing at a faster rate than revenue for, I guess, largely over the last 3 years or so. Can you set us some expectation with regard to when you get a return on that investment? I understand there are new investments that are happening now. But how should we think about potential leverage going forward? Is there a point in time where the OpEx spending tend to level off and you get some return on that? Or is it just a function of faster revenue growth in the future?",2020,Jan,28,AAPL,Q1
"Well, I would start by saying that our expense to revenue ratio is incredibly competitive relative to other companies in our sector. There are years when our OpEx grows faster than our revenue, but we've also had years in the recent past where the opposite has happened. We continue to believe that we have a lot of great opportunities in front of us. And just if you look at this past year, we launched many new initiatives, for example, on the Services front, which we want to support with the appropriate level of investment, not only marketing and advertising but also in R&D. 
As I mentioned earlier, we closed the acquisition of the Intel baseband business because we think it's a very important strategic core technology for the company going forward. And I think from the results that you've seen during this quarter and the guidance that we provided during  for the March quarter, I think we're doing a pretty good job at balancing the level of investments that we are making on the expense front with the level of returns that we get, both in terms of revenue and in terms of profitability that we're getting. Our net income, for example, was up 11% during the December quarter.",2020,Jan,28,AAPL,Q1
"Just wanted to kind of ask on the iPhone revenue growth and definitely good to see it return to growth. Based on the velocity or momentum you're seeing for the products exiting the quarter, how comfortable are you feeling about sustaining growth in iPhone revenues through the year? And I have a followup.",2020,Jan,28,AAPL,Q1
"We have a practice of forecasting the current quarter, and so we've given you the range that we expect for the current quarter and really don't give a range beyond that.",2020,Jan,28,AAPL,Q1
"Okay. So if I can just maybe then follow up in terms of, obviously, you've returned to growth in most of the regions you report. One of the regions that are declining is Japan, so if you can share your thoughts on what actions you need to take there to return that segment  that geography to growth. And what are the product trends there? What's probably the headwind that's kind of limiting growth there?",2020,Jan,28,AAPL,Q1
"Yes. So Japan was down 10% during the December quarter, was primarily due to iPhone performance, which was challenged because there were some regulatory changes that took effect on the 1st of October, where essentially, the regulators decoupled the mobile phone pricing from the 2year contracts and are capping the maximum amount of carrier discounts that can be made. At the same time, I would say, within a more difficult macro environment, iPhone did incredibly well during the quarter. 6 of the top 7 selling smartphone models in Japan during the December quarter were iPhones. So it was a very strong performance by iPhone in a difficult environment. 
Also, in Japan, we had very strong doubledigit growth from Services, stronger than company average, and very strong doubledigit growth in Wearables, also stronger than company average. So we feel very good. Japan is a country where it's starting to  we've had great success. The customers are very loyal and very engaged, and we have a very strong position there, and we feel we have a very good momentum.",2020,Jan,28,AAPL,Q1
"Thank you, Samik. A replay of today's call will be available for 2 weeks on Apple Podcasts, as a webcast on apple.com/investor and via telephone. The numbers for the telephone replay are (888) 2031112 or (719) 4570820. Please enter confirmation code 6826206. These replays will be available by approximately 5 p.m. Pacific Time today. Members of the press with additional questions can contact Kristin Huguet at (408) 9742414. Financial analysts can contact me with additional questions at (669) 2272402. Thank you again for joining us.
",2020,Jan,28,AAPL,Q1
"Luca, when do you expect to catch up with iPhone X demand? And given it's likely to be not in the December quarter, should we think about March as a better-than-seasonal revenue quarter because of that iPhone X ramp? And then, I have a follow-up.",2017,Nov,2,AAPL,Q4
"I'll take that, Katy. It's Tim. The ramp for iPhone X is going well, especially considering that iPhone X is the most advanced iPhone we've ever created and it has lots of new technologies in it. And so we're really happy that we're able to increase week-by-week what we're outputting, and we're going to get as many of them as possible to the customers as soon as possible. And so it's -- I can't predict at this point when that balance will happen. We -- and on -- in terms of March, we obviously don't give -- we don't give guidance beyond the current quarter.",2017,Nov,2,AAPL,Q4
"Okay. And in China, growth returned to strong double digits, 12% up. You've talked historically about that region being more sensitive than others to form factor changes and the new iPhone X form factor was not available in September. And so, should we assume that growth in that region only accelerates from here as that new product gets pushed into the market?",2017,Nov,2,AAPL,Q4
"Let me talk a little bit about Q4 in China to give you a little bit of color on the results. The -- we increased market share for iPhone, Mac and iPad during the quarter. We hit all-time revenue records for services and for Mac in the -- for the PRC during the quarter. We had very strong iPad revenue growth. We had double-digit unit growth in iPhone, and both the upgraders and Android switchers were both up on a year-over-year basis during the quarter. And so, the results were broad based. They were pretty much across the board, as I indicated. The other thing that happened is that the decline that we've been experiencing in Hong Kong moderated. And so it's still down year-over-year, but less so than it was. And part of that is the compare is an easier compare. And then, finally, in terms of another headwind that is a little less than it was, currency has been affecting us more significantly last quarter in China. It affected us 1 percentage point. And so the sum of all that, I feel great about the results. We don't obviously provide geographic-specific guidance, but you can see from our overall guidance, we think we're going to have a really strong quarter.",2017,Nov,2,AAPL,Q4
"Is there any information you can provide on how iPhone X preorders compare to what you saw with iPhone 8 preorders? And then, I have a follow-up as well.",2017,Nov,2,AAPL,Q4
"Michael, we never go through mix. But I would share with you that the iPhone X orders are very strong for both direct customers and for our channel partners, which as you know, are lots of carrier throughout the world. And we couldn't be more excited to get underway. And I think as of a few minutes ago, the first sales started in Australia. And I'm told we had several hundred people waiting at the store in Sydney and I'm getting similar reports from across that region.",2017,Nov,2,AAPL,Q4
"And we're excited about augmented reality. And from your perspective and maybe from our perspective on the outside looking in, how do we gauge the success of AR? And what are some of the applications of the technology that you're most excited about today?",2017,Nov,2,AAPL,Q4
"Yes, it's a great question.  The reason I'm so excited about AR is I view that it amplifies human performance instead of isolates humans. And so, as you know, it's the mix of the virtual and the physical world. And so it should be a help for humanity, not an isolation kind of thing for humanity. As I go through different countries, as I've been traveling lately and looking at things, some things in the market, other things that are coming, the very cool thing is they're all over the place. I see things that the consumer's going to love because it's going to change shopping. I see things that consumers will love on the gaming side and the entertainment side. I see business-related AR apps as well that are going to be great for productivity and between small and large business. And I see apps that makes me want to go back to K-12 again and repeat my schooling because I think it changes the game in the classroom a lot. And so the real beauty here is that it's mainstream. And of course, Apple is the only company that could have brought this, because it requires both hardware and software integration and it requires sort of making a lot of -- or giving the operating system update to many people at once. And we -- and the software team worked really hard to make that go back several versions of iPhone so that we sort of have hundreds of millions of enabled devices overnight. And so there's 1,000-plus in the App Store right now. I think this is very much like in 2008, when we fired the gun in the overall App Store. And so, that's what it feels like to me, and I think it will just get bigger from here.",2017,Nov,2,AAPL,Q4
"A couple questions. The first, Tim, can you talk a bit about how you're thinking in terms of the lineup? You go from $340 -- and this is for iPhone. You go from $349 to above $1,000, and it appears that you probably sold a fair amount of the lower end, perhaps that was just some of the switchers in China and maybe drove some of the growth in China in terms of market share. But how are you sort of thinking about what went into the guidance for the December quarter? Are you seeing really strong demand at the low end? And obviously, expected benefit from the X at the high-end. I'm just trying to understand, because you have such a broader lineup than you've had in prior years.",2017,Nov,2,AAPL,Q4
"Yes, in terms of what we saw in Q4, you can probably tell from the ASP, we had good success, I would say, through the different iPhones. And we've tried hard to have an iPhone that is as affordable as possible for people that really want an iPhone that may have a more limited budget, and we've got some iPhones that are really great for that market. And then, we've got 3 new iPhones, and people will look at these and decide which one they want. And so we -- this is the first time we've ever been in the position that we've had 3 new iPhones at once like this at the top end of the line. And it's the first time we've had a staggered launch. And so, we're going to see what happens. But we've put our absolutely best thinking that we have here in the guidance that Luca presented. And you can tell from that, that we're bullish.",2017,Nov,2,AAPL,Q4
"Great. And then, in terms of services, $8.5 billion, up 34%. Can you talk about some of the portions of that, that outperformed? How sustainable? You mentioned China in terms of significant growth in services. But I'm just curious, it's a pretty remarkable number, so I'm curious what the drivers were.",2017,Nov,2,AAPL,Q4
"Yes, Shannon, it's Luca. As I mentioned in the prepared remarks, there was a $640 million adjustment. There was a one-off change. And it's important to call it out because, of course, it's a one-off. And so, the underlying growth rate for services in the quarter was fantastic, was 24%, the highest growth rate that we've had for services during fiscal '17. So the business is going incredibly well. I would highlight maybe 3 of these businesses within services. The App Store set a new all-time record. It's growing incredibly well. The number of paying accounts continues to grow very strongly, and that's very, very important to us for the App Store business. Apple Music was up -- subscriptions were up 75% year-over-year. We're getting the highest conversion rates that we've had since the launch of the service. And so we turned the corner in music. You remember that a few years ago, we were actually declining in music; now with the streaming service in addition to the download business, the business is growing again. And that really helps the growth rate for the entire Services business. iCloud is a service that continues to grow very strong double digits, and that's also helping. So we already become the size of a Fortune 100 company. We set a goal for ourselves to double what we did in fiscal '16 and the trajectory is actually quite positive.",2017,Nov,2,AAPL,Q4
"I wanted to try to push a little bit more on the mix. Could you comment whether the 8 Plus outsold the 8 in the quarter? There seems to be some data that suggests that. And the 451 Research survey that you're alluding to also finds that over the next 90 days, those buying an iPhone, 43% are planning on buying the X. Could you comment upon your expectations in terms of the mix going forward? And if you won't do that, perhaps you could comment a bit about you're thinking in terms of pushing price elasticity. I think a couple of years ago, no one would have imagined selling a phone at this price. And obviously, you're pretty confident that you can do it.",2017,Nov,2,AAPL,Q4
"Obviously, I'm not going to talk about mix. It's not something that we've done in the past. If you look at the 8 and 8 Plus, when we launched them, they instantly became our top 2 selling products. If you look at 8 Plus in particular, to provide a little color there, 8 Plus for that -- for the period of time that we can measure to date, has gotten off to the fastest start of any Plus model. That, for us, was a bit of a surprise, and it's a positive surprise, obviously. And so we'll see what happens next. As I've mentioned before, we've never had 3 products, and it's only today that the first customers can certainly look at all 3 of those. And I'm sure there's been some people that wanted to do that before deciding even which one. And so we'll see what happens there. But in terms of price elasticity, I think it's important to remember that a large number of people pay for the phone by month. And so if you were to go out on the -- just the U.S., since that tends to be more the focus of this call. If you look at the U.S. carriers, I think you would find -- you could buy an iPhone X for $33 a month. And so if you think about that, that's a few coffees a week. It's less than a coffee a day at one of these nice coffee places.  The other thing to keep in mind is that many people are now trading in their current iPhone on the next iPhone. And the residual value for iPhone tends to be the highest in the industry and many people pick up $300, $350 or so for their iPhone. And so that even reduces the monthly payment less. And then, obviously some carriers also have promotional things going on. And so I do think it's important to try to place it in that context. In terms of the way we price, we price to the sort of the value that we're providing. We're not trying to charge the highest price we could get or anything like that. We're just trying to price it for what we're delivering. And iPhone X has a lot of great new technologies in there that are leading the industry, and it is a fabulous product and we can't wait for people to start getting it in their hands.",2017,Nov,2,AAPL,Q4
"And then, I wanted to ask. The Street historically has been a little skeptical about continued innovation, and you suggested there is more to grow. Historically, you weren't first to large screens. You weren't first to OLED. Now, though, you're leading in AR. You're leading with Face ID, which [the all-in a year ago, as some of your guys had suggested, was kind of very reminiscent of the aggressive Apple. Is it possible going forward that you could accelerate share gains from Android because you're now in a stronger competitive position?",2017,Nov,2,AAPL,Q4
"I think, Steve, we've been in a competitive position. And so, I probably -- maybe have a different view than you do or the folks that you're quoting. There's always doubting Thomases out there. I've been hearing those for the 20 years I've been here and suspect I'll hear about them until I retire. And so, I don't really listen to that too much. There's lots of fantastic people here and they're doing unbelievable things. And yes, I view AR as profound. Not today, not the apps that you'll see on the App Store today, but what it will be, what it can be, I think its profound and I think Apple is in a really unique position to lead in this area.",2017,Nov,2,AAPL,Q4
"Just following up a little bit on that question, Tim. You talked a bit about providing a lot of value and that Apple sets its prices according to value. And I think, given the uniqueness of the product you have with the iPhone X in particular, that makes a lot of sense. I guess, the question is, given the uniqueness of the value that you have in the marketplace, why shouldn't we -- should we or why shouldn't we expect gross margins to improve this cycle versus previous ones? And perhaps, you can talk a little bit about how you think about pricing in the context of gross margin. And I have a follow-up, please.",2017,Nov,2,AAPL,Q4
"Toni, I'll take that one. When -- you said, we price our products for the value that we deliver.  We also said that every time we launch new products, the cost structures of the new products tend to be higher than the products that they replace. It's inevitable. We are adding new technologies, new features. And therefore, the cost structures go up. We have a very good track record of taking those cost structures and, over the life cycle of the product, we are able to bring them down. There are a lot of elements in the gross margin line that we have good control over and we -- there are also elements that we don't control. Take for example, foreign exchange, which has been a significant headwind for the company for the last 3 years now. Also, the mix of products that we sell into the market tends to change over time. And that also has an impact on the overall gross margin for the company. There are situations where the commodities markets are in good shape. There are situations where commodity markets can be a bit out of balance. We have a case right now around memory pricing, which is a headwind for the time being. So there's many puts and takes. The fact that our Services business is growing should be a positive because our services margins tend to be accretive to company margin. So there's many puts and takes that we tend to think about maximizing gross margin dollars. And -- because we think that's the most important thing for investors at the end of the day.  When we look at our track record over years, I think we found a good balance between unit growth and gross margins and revenue, and we will continue to do that as we go forward.",2017,Nov,2,AAPL,Q4
"Okay. And then, I wanted to revisit this notion of supply and demand. And I realize it's very early and you can't make predictions. I think, a common investor question is the iPhone X was made available for sale; it quickly had pushed out availability levels to unprecedented levels versus history. And so I think the really significant question is, is that initial pushout really a function of uniquely strong demand versus history? Or is that pushout in availability really a function of much weaker supply versus history? So it would be really helpful.  You have in the past commented on first 24-hour orders for which there were 4 million-plus for the iPhone 6 and 6 Plus. You have, very often on this call, talked about targeting when you think you could reach supply-demand balance. So it'd be really helpful if you could provide some context in terms of what you know either about initial orders or about the supplies versus history that can help investors try and better understand the little data points that they're seeing in terms of availability of the device.",2017,Nov,2,AAPL,Q4
"That truth is, we don't know. We've put our best estimate into the guidance. And you can see from the guidance that we're very bullish. And so, we feel really great about our -- about the product lineup. We're -- just sold the first units minutes ago. And so we'll see how things go. Until you get all of them out there, where customers have the ability to demo and so forth, I think it's -- I think any kind of mix discussion is very much estimating. And so we put our best estimates in but granted, we've never done this before. So there's no comparison here, with either the 3 iPhones nor the staggered launch. And so, we're going to learn something.",2017,Nov,2,AAPL,Q4
"And I'll ask my original question and follow-up at the same time because they're slightly different topics. But you had mentioned great success in India, I believe, Tim.  In your prepared comments, you mentioned, I think, India had doubled year-over-year. Based upon market analysis, it looks like Apple is still just a relatively small sliver of the pie there. So Tim, what would it take to be even more successful in India? Is it a manufacturing footprint there with your partners? Is it more physical stores? Is it lower price points? Is it the bandwidth that has now caught up to many other countries? Or how should we think about that? And then, the follow-up question is on the AR/VR, when will it really show up in your income statement? Are you hoping more for hardware sales or services to the apps or where the excitement will then be monetized within Apple?",2017,Nov,2,AAPL,Q4
"In terms of India, many of the things that you mentioned are correct. Growing a market like India is a result of all of those things and doing them all well. And so, it's analogous to the many years that we put into China. It's building stores. It's building channels. It's building markets. It's building the developer ecosystem. It's having the right product lineup for the market. And I feel like we're making good progress there and are gaining understanding of the market, but we still have a long way to go. I don't -- which I sort of see as an opportunity instead of a problem. And I do feel great about the growth rate. And so, that's India. I think it's all of those things. As you know, we -- as I've said, I think we talked about before, we started manufacturing the iPhone SE there 6, 9 months ago. So -- and the majority of iPhone SEs that we sold in the domestic market last quarter were manufactured there. And so we also have that going and are hoping that, that winds up saving some amount of money over time and avoiding some of the compounding of taxes, et cetera. The bandwidth issue has also been an issue, but as you point out, it is being addressed. And between the large carriers there with Bharti and now Jio investing the way they are, the service in India is materially better than it was just 12 months ago. So there's been a sea change there in a short period of time. So I feel good about all that, but we have a long way to go. In terms of the monetization question on AR/VR, we tend to focus first and foremost on customer experience. And so we're all about making sure the experience is great. And we think that if we get the experience right, that revenues and profits will be a result of getting that right. And so we're much -- we're very much focused on the experience right now.",2017,Nov,2,AAPL,Q4
"I have 2 as well. I guess, maybe to start with on gross margins. Luca, year-over-year, revenues are going to be up high single-digits at the midpoint, gross margins will be down a little. Could you just talk about what other puts and takes on that.  And are yield and efficiencies broadly much more severe this time versus what you've seen historically?",2017,Nov,2,AAPL,Q4
"Yes, Amit. So we're guiding 38% to 38.5%. That's up 35 bps sequentially. Obviously, we're getting the leverage from the larger volumes. As I mentioned, I think, to Toni, we have higher cost structures every time we launch new products. So that is going to be the offset. And I mentioned, particularly the impact from the memory pricing environment, which is a headwind at this point. Just to size it for you, the impact of memory on our gross margin is 40 bps sequentially and 110 bps on a year-over-year basis. So they are meaningful impacts. And I think that is what, I think, probably you're referring to.",2017,Nov,2,AAPL,Q4
"Got it. That's really helpful. And I guess, if I could just follow up on the services line. You just talked about it a fair amount earlier, but even if I exclude the onetime gain, it looks like the back half of '17 accelerated by 500 basis points in fiscal '17 versus the first half of '17. Qualitatively or quantitatively, is there a way to think about how much of this is from expanding the installed base, which is 1 of the 3 things you mentioned, I think, versus more dollar per iOS device that you're seeing?",2017,Nov,2,AAPL,Q4
"Yes, I think it's both. As I mentioned, particularly on the App Store, which is very important to us, the number of paying accounts has grown a lot. It's grown a lot because, as you said, the installed base has grown, but also because we have made a number of changes that have made it easier for our customers around the world to participate on the App Store and be able to transact on the Apps Store. We are accepting, for example, more forms of payment today than we were 12 months ago or even 6 months ago. So that's been very important. We also see that there is a typical spending curve for our customers when they start transacting on the store. They start at a certain level and they tend, over time, to get more familiar with the store and they start to spend more. We're also now very recently made some changes, as you probably have seen, to the design of the App Store. And I was mentioning during the prepared remarks that these changes have been received very favorably. And so, people now are spending more time on the store, they download more apps and then, over time, translates into monetization. But we also have other businesses that are growing very, very fast and actually accelerating. I mentioned Music; I mentioned iCloud. And so it all adds up. And as you correctly point out, our growth rate is accelerating.",2017,Nov,2,AAPL,Q4
